rownames,axe1_analytical_section_id,created,modified,code,created_by_id,last_modification_by_id,text_fr,text_en
410,415,2014-10-16 ,2014-10-16 ,811331,60,60,SMC coverage survey  Koutiala 2014  OCP,SMC coverage survey  Koutiala 2014  OCP
411,416,2014-10-20 ,2014-10-20 ,811332,60,60,SMC coverage survey  Moissala 2014,SMC coverage survey  Moissala 2014
412,417,2014-10-22 ,2014-10-22 ,812333,60,60,SMC coverage survey  Guidan Roumdji 2014,SMC coverage survey  Guidan Roumdji 2014
413,418,2014-10-27 ,2014-10-27 ,812334,60,60,Ebola preparedness in at risk countries  OCB,Ebola preparedness in at risk countries  OCB
414,419,2014-10-29 ,2014-10-29 ,823538,60,60,WHO OCV Guideline,WHO OCV Guideline
415,420,2014-10-29 ,2014-10-29 ,822539,60,60,Use of pegylated liposomal doxorubicin for treatment of Kaposi's Sarcoma,Use of pegylated liposomal doxorubicin for treatment of Kaposi's Sarcoma
416,421,2014-11-04 ,2014-11-04 ,842120,60,60,Ebola epi training  ebolataskforce  OCB,Ebola epi training  ebolataskforce  OCB
417,422,2014-11-06 ,2014-11-06 ,822540,60,60,Hepatitis C  Unitaid study  Iran OCP field,Hepatitis C  Unitaid study  Iran OCP field
418,423,2014-11-06 ,2014-11-06 ,822541,60,60,Hepatitis C  Unitaid study  Myanmar OCA field,Hepatitis C  Unitaid study  Myanmar OCA field
419,424,2014-11-06 ,2014-11-06 ,822542,60,60,Hepatitis C  Unitaid study  Myanmar OCG field,Hepatitis C  Unitaid study  Myanmar OCG field
420,425,2014-11-06 ,2014-11-06 ,822543,60,60,Hepatitis C  Unitaid study  India OCA field,Hepatitis C  Unitaid study  India OCA field
421,426,2014-11-06 ,2014-11-06 ,822544,60,60,Hepatitis C  Unitaid study  India OCB field,Hepatitis C  Unitaid study  India OCB field
422,427,2014-11-06 ,2014-11-06 ,822545,60,60,Hepatitis C  Unitaid study  Mali OCP field,Hepatitis C  Unitaid study  Mali OCP field
423,428,2014-11-06 ,2014-11-06 ,822546,60,60,Hepatitis C  Unitaid study  Mozambique OCG field,Hepatitis C  Unitaid study  Mozambique OCG field
424,429,2014-11-06 ,2014-11-06 ,822547,60,60,Hepatitis C  Unitaid study  Kenya OCB field,Hepatitis C  Unitaid study  Kenya OCB field
425,430,2014-11-06 ,2014-11-06 ,822548,60,60,Hepatitis C  Unitaid study  transversal costs,Hepatitis C  Unitaid study  transversal costs
426,431,2014-11-17 ,2014-11-17 ,812335,60,60,C- Enquête de mortalité  nutrition  vaccination - RCA/Bangassou - OCB,C- Enquête de mortalité  nutrition  vaccination - RCA/Bangassou - OCB
427,432,2014-11-18 ,2014-11-18 ,811336,60,60,Seroprevalence  Monrovia  OCP,Seroprevalence  Monrovia  OCP
428,433,2014-11-18 ,2014-11-18 ,811337,60,60,Evaluation screening tool  OCP,Evaluation screening tool  OCP
429,434,2014-11-18 ,2014-11-18 ,811338,60,60,Outreach activities  Ebola  OCP,Outreach activities  Ebola  OCP
430,435,2014-11-18 ,2014-11-18 ,812339,60,60,Community surveillance redemption  Ebola  OCG,Community surveillance redemption  Ebola  OCG
431,436,2014-11-18 ,2014-11-18 ,814340,60,60,Epi platform  Ebola  Monrovia  OCG/OCP,Epi platform  Ebola  Monrovia  OCG/OCP
432,437,2014-11-18 ,2014-11-18 ,812341,60,60,Scanpen support  Ebola  OCG,Scanpen support  Ebola  OCG
433,438,2014-11-18 ,2014-11-18 ,814342,60,60,Protocol MEURI  Ebola,Protocol MEURI  Ebola
434,439,2014-11-18 ,2014-11-18 ,811343,60,60,Surveillance Ebola  Mali  OCP,Surveillance Ebola  Mali  OCP
435,440,2014-11-26 ,2014-11-26 ,811344,60,60,Ebola  Guinea  OCP,Ebola  Guinea  OCP
436,441,2014-11-26 ,2014-11-26 ,823549,60,60,CIPHER,CIPHER
437,442,2014-12-01 ,2014-12-01 ,822550,60,60,Hepatitis C  Unitaid study  Ukraine OCB field,Hepatitis C  Unitaid study  Ukraine OCB field
438,443,2014-12-04 ,2014-12-04 ,823551,60,60,RAPID trial protocol development  Wellcome Trust,RAPID trial protocol development  Wellcome Trust
439,444,2014-12-05 ,2014-12-05 ,821552,60,60,9 months MDRTB regimen in Papua Nouvelle Guinee,9 months MDRTB regimen in Papua Nouvelle Guinee
440,445,2014-12-05 ,2014-12-05 ,822553,60,60,LAM test for TB diagnosis in severely malnourished children,LAM test for TB diagnosis in severely malnourished children
441,446,2014-12-05 ,2014-12-05 ,844121,60,60,Réponse aux épidémies en Anglais  février 2015,Réponse aux épidémies en Anglais  février 2015
442,447,2014-12-05 ,2014-12-05 ,823554,60,60,Living Study ,Living Study 
443,448,2014-12-08 ,2014-12-08 ,821555,60,60,Best decontamination method for IS and GA,Best decontamination method for IS and GA
444,449,2014-12-08 ,2014-12-08 ,821556,60,60,IIEHSS Study: Impact of Infant Expanded HIV Screening Strategy using Point Care EID in Ndhiwa  Kenya,IIEHSS Study: Impact of Infant Expanded HIV Screening Strategy using Point Care EID in Ndhiwa  Kenya
445,450,2014-12-08 ,2014-12-08 ,844122,60,60,Populations en Situation Précaire  mars 2015,Populations en Situation Précaire  mars 2015
446,451,2014-12-08 ,2014-12-08 ,844123,60,60,Populations en Situation Précaire  septembre 2015,Populations en Situation Précaire  septembre 2015
447,452,2014-12-08 ,2014-12-08 ,844124,60,60,Réponse aux épidémies en Français  décembre 2015,Réponse aux épidémies en Français  décembre 2015
448,453,2014-12-09 ,2014-12-09 ,812345,60,60,Ebola freetown  OCG,Ebola freetown  OCG
449,454,2014-12-16 ,2014-12-16 ,842125,60,60,Réponse aux urgences  PUC Kinshasa  OCB,Réponse aux urgences  PUC Kinshasa  OCB
450,455,2014-12-18 ,2014-12-18 ,812346,60,60,Support RH epidemio base  OCB,Support RH epidemio base  OCB
451,456,2014-12-18 ,2014-12-18 ,821557,60,60,Hospital support Mbarara,Hospital support Mbarara
452,457,2014-12-18 ,2014-12-18 ,821558,60,60,Laboratory Mbarara,Laboratory Mbarara
453,458,2014-12-18 ,2014-12-18 ,823559,60,60,External services MGH,External services MGH
454,459,2015-01-05 ,2015-01-05 ,824560,60,60,Review and writing of scientific publication  Ebola,Review and writing of scientific publication  Ebola
455,460,2015-01-05 ,2015-01-05 ,824561,60,60,Developement of basic bacterio lab  BI,Developement of basic bacterio lab  BI
456,461,2015-01-06 ,2015-01-06 ,813347,60,60,Ebola  Monrovia Evaluation  contact tracing  ACF,Ebola  Monrovia Evaluation  contact tracing  ACF
457,462,2015-01-06 ,2015-01-06 ,800008,65,65,test1,test1
458,463,2015-01-08 ,2015-01-08 ,813348,60,60,Ebola  Guinée  Nzerekore  ALIMA,Ebola  Guinée  Nzerekore  ALIMA
459,464,2015-01-12 ,2015-01-12 ,821562,60,60,Intermittent Preventive Treatment for malaria with DHA-Piperaquine in a refugee camp,Intermittent Preventive Treatment for malaria with DHA-Piperaquine in a refugee camp
460,465,2015-01-12 ,2015-01-12 ,822563,60,60,Voyage Unitaid Hep C,Voyage Unitaid Hep C
461,466,2015-01-12 ,2015-01-12 ,811349,60,60,Yida  support vaccine coverage 2014  OCP,Yida  support vaccine coverage 2014  OCP
462,467,2015-01-12 ,2015-01-12 ,823564,60,60,Cost-effectiveness analyses with different RUF  PATH,Cost-effectiveness analyses with different RUF  PATH
463,468,2015-01-15 ,2015-01-15 ,822565,60,60,Investigational Ebola Vaccines  Guinea,Investigational Ebola Vaccines  Guinea
464,469,2015-01-15 ,2015-01-15 ,821566,60,60,Field trial of outpatient SAM treatment without systematic amoxicillan,Field trial of outpatient SAM treatment without systematic amoxicillan
465,470,2015-01-15 ,2015-01-15 ,821567,60,60,Neonatal Sepsis Trial,Neonatal Sepsis Trial
466,471,2015-01-15 ,2015-01-15 ,821568,60,60,Omnigene,Omnigene
467,472,2015-01-15 ,2015-01-15 ,821569,60,60,Analyse bedaquilline  Arménie,Analyse bedaquilline  Arménie
468,473,2015-01-15 ,2015-01-15 ,821570,60,60,Screening HIV infants Ndhiwa,Screening HIV infants Ndhiwa
469,474,2015-01-15 ,2015-01-15 ,821571,60,60,PNG 9 mois,PNG 9 mois
470,475,2015-01-16 ,2015-01-16 ,823572,60,60,Impact assessment on Stunting Prevention in Laos PDR,Impact assessment on Stunting Prevention in Laos PDR
471,476,2015-01-19 ,2015-01-19 ,821573,60,60,Plan stratégique,Plan stratégique
472,477,2015-01-22 ,2015-01-22 ,822574,60,60,Voyage Unitaid Hep C,Voyage Unitaid Hep C
473,478,2015-01-22 ,2015-01-22 ,823575,60,60,Voyage Unitaid Hep C,Voyage Unitaid Hep C
474,479,2015-01-26 ,2015-01-26 ,821576,60,60,SAMBA,SAMBA
475,480,2015-02-03 ,2015-02-03 ,811350,60,60,Jahun  OCP  Nigeria  2015,Jahun  OCP  Nigeria  2015
476,481,2015-02-05 ,2015-02-05 ,821577,60,60,Adjumani _ carriage second and thirsd round 2015,Adjumani _ carriage second and thirsd round 2015
477,482,2015-02-17 ,2015-02-17 ,812351,60,60,OCG Freetown mortality survey 20,OCG Freetown mortality survey 20
478,483,2015-02-17 ,2015-02-17 ,812352,60,60,OCG sierra leone outreach activities Freeyown,OCG sierra leone outreach activities Freeyown
479,484,2015-02-17 ,2015-02-17 ,812353,60,60,OCG freetown  follow up of survivor ,OCG freetown  follow up of survivor 
480,485,2015-02-18 ,2015-02-18 ,823578,60,60,Hepatitis C  Unitaid study  Uganda Mbarara field,Hepatitis C  Unitaid study  Uganda Mbarara field
481,486,2015-02-18 ,2015-02-18 ,823579,60,60,Hepatitis C  Unitaid study  Iran OCP field,Hepatitis C  Unitaid study  Iran OCP field
482,487,2015-02-18 ,2015-02-18 ,823580,60,60,Hepatitis C  Unitaid study  Myanmar OCA field,Hepatitis C  Unitaid study  Myanmar OCA field
483,488,2015-02-18 ,2015-02-18 ,823581,60,60,Hepatitis C  Unitaid study  Myanmar OCG field,Hepatitis C  Unitaid study  Myanmar OCG field
484,489,2015-02-18 ,2015-02-18 ,823582,60,60,Hepatitis C  Unitaid study  India OCA field,Hepatitis C  Unitaid study  India OCA field
485,490,2015-02-18 ,2015-02-18 ,823583,60,60,Hepatitis C  Unitaid study  India OCB field,Hepatitis C  Unitaid study  India OCB field
486,491,2015-02-18 ,2015-02-18 ,823584,60,60,Hepatitis C  Unitaid study  Mali OCP field,Hepatitis C  Unitaid study  Mali OCP field
487,492,2015-02-18 ,2015-02-18 ,823585,60,60,Hepatitis C  Unitaid study  Mozambique OCG field,Hepatitis C  Unitaid study  Mozambique OCG field
488,493,2015-02-18 ,2015-02-18 ,823586,60,60,Hepatitis C  Unitaid study  Kenya OCB field,Hepatitis C  Unitaid study  Kenya OCB field
489,494,2015-02-18 ,2015-02-18 ,823587,60,60,Hepatitis C  Unitaid study  transversal costs,Hepatitis C  Unitaid study  transversal costs
490,495,2015-02-18 ,2015-02-18 ,823588,60,60,Hepatitis C  Unitaid study  Ukraine OCB field,Hepatitis C  Unitaid study  Ukraine OCB field
491,496,2015-02-18 ,2015-02-18 ,811354,60,60,Cholera surveillance  Kenya  OCP 2015,Cholera surveillance  Kenya  OCP 2015
492,497,2015-02-24 ,2015-02-24 ,80S DASO,60,60,Salarié - Contribution annuelle -DASO,Salarié - Contribution annuelle -DASO
493,498,2015-02-24 ,2015-02-24 ,80S DEIF,60,60,Salarié Epicentre - Contribution annuelle - DEIF,Salarié Epicentre - Contribution annuelle - DEIF
494,499,2015-02-24 ,2015-02-24 ,80S DG,60,60,Salarié Epicentre - Contribution annuelle - DG,Salarié Epicentre - Contribution annuelle - DG
495,500,2015-02-24 ,2015-02-24 ,80S DESP,60,60,Salarié Epicentre - Contribution annuelle - DESP,Salarié Epicentre - Contribution annuelle - DESP
496,501,2015-02-26 ,2015-02-26 ,822589,60,60,VASCOMU: Validation of a clinical score for the diagnosis of Mycobacterium ulcerans (MU) infection in Cameroon ,VASCOMU: Validation of a clinical score for the diagnosis of Mycobacterium ulcerans (MU) infection in Cameroon 
497,502,2015-03-12 ,2015-03-12 ,822590,60,60,MDR -TB sequencing project,MDR -TB sequencing project
498,503,2015-03-12 ,2015-03-12 ,812355,60,60,Mortality and snake bites  Agok  South Sudan  OCG,Mortality and snake bites  Agok  South Sudan  OCG
499,504,2015-03-12 ,2015-03-12 ,811356,60,60,Measles outbreak 2015  Yida  South Sudan   OCP,Measles outbreak 2015  Yida  South Sudan   OCP
500,505,2015-03-12 ,2015-03-12 ,801009,60,60,M&E system for South Tehran clinic  Iran,M&E system for South Tehran clinic  Iran
501,506,2015-03-12 ,2015-03-12 ,811357,60,60,M&E system for South Tehran clinic  Iran,M&E system for South Tehran clinic  Iran
502,507,2015-03-12 ,2015-03-12 ,811358,60,60,Data extraction for Kenya trial  OCP,Data extraction for Kenya trial  OCP
503,508,2015-03-15 ,2015-03-15 ,821591,60,60,Nutributter  Mali  OCP,Nutributter  Mali  OCP
504,509,2015-03-17 ,2015-03-17 ,801010,60,60,cohort neonates  SouthSudan  Aweil  OCP,cohort neonates  SouthSudan  Aweil  OCP
505,510,2015-03-17 ,2015-03-17 ,811359,60,60,cohort neonates  SouthSudan  Aweil  OCP,cohort neonates  SouthSudan  Aweil  OCP
506,511,2015-03-20 ,2015-03-20 ,811360,60,60,Ndhiwa Household enumeration ,Ndhiwa Household enumeration 
507,512,2015-03-26 ,2015-03-26 ,842126,60,60,M&E activités VIH - Formation FUCHIA   Algérie  Annaba  OCB,M&E activités VIH - Formation FUCHIA   Algérie  Annaba  OCB
508,513,2015-03-31 ,2015-03-31 ,822592,60,60,Longitudinal cohort of EVD survivors  Freetown  Sierra Leone,Longitudinal cohort of EVD survivors  Freetown  Sierra Leone
509,514,2015-03-31 ,2015-03-31 ,823593,60,60,OCV vaccine coverage and surveillance  Malawi,OCV vaccine coverage and surveillance  Malawi
510,515,2015-03-31 ,2015-03-31 ,823594,60,60,OCV vaccine coverage and surveillance  Malawi,OCV vaccine coverage and surveillance  Malawi
511,516,2015-03-31 ,2015-03-31 ,812361,60,60,Dystonic syndrome  RDC  OCG  2015,Dystonic syndrome  RDC  OCG  2015
512,517,2015-04-08 ,2015-04-08 ,821595,60,60,Coordination de l'activité de formation du centre de recherche de Mbarara,Coordination de l'activité de formation du centre de recherche de Mbarara
513,518,2015-04-08 ,2015-04-08 ,802011,60,60,Test and Treat Evaluation South Sudan,Test and Treat Evaluation South Sudan
514,519,2015-04-08 ,2015-04-08 ,802012,60,60,Test and Treat Evaluation South Sudan,Test and Treat Evaluation South Sudan
515,520,2015-04-08 ,2015-04-08 ,812362,60,60,Test and Treat Evaluation South Sudan,Test and Treat Evaluation South Sudan
516,521,2015-04-08 ,2015-04-08 ,822596,60,60,Program Monitoring for MUAC as admission and exit criteria,Program Monitoring for MUAC as admission and exit criteria
517,522,2015-04-08 ,2015-04-08 ,811363,60,60,Gambella  vaccination coverage PCV  2015  OCP,Gambella  vaccination coverage PCV  2015  OCP
518,523,2015-04-09 ,2015-04-09 ,842127,60,60,Internal Training for OCBA (PPD),Internal Training for OCBA (PPD)
519,524,2015-04-15 ,2015-04-15 ,811364,60,60,Epidémie de méningite à méningocoques (NmC) à Dosso  Niger,Epidémie de méningite à méningocoques (NmC) à Dosso  Niger
520,525,2015-04-17 ,2015-04-17 ,822597,60,60,Support Operational Research MSF-CH,Support Operational Research MSF-CH
521,526,2015-04-27 ,2015-04-27 ,821598,60,60,Description of pediatric patients presenting with signs of septic shock  Koutiala  Mali,Description of pediatric patients presenting with signs of septic shock  Koutiala  Mali
522,527,2015-04-27 ,2015-04-27 ,824599,60,60,Evaluation of brucellosis diagnostic tests,Evaluation of brucellosis diagnostic tests
523,528,2015-04-27 ,2015-04-27 ,80AFRS,60,60,Décentralisés - Afrique du Sud,Décentralisés - Afrique du Sud
524,529,2015-05-07 ,2015-05-07 ,821600,60,60,Unitaid funded - POC  M&E  Impact  Feasibility  Outcome  - UNITAID (via OCP),Unitaid funded - POC  M&E  Impact  Feasibility  Outcome  - UNITAID (via OCP)
525,530,2015-05-07 ,2015-05-07 ,823601,60,60,Unitaid funded - POC  M&E  Impact  Feasibility  Outcome  - UNITAID (via OCP),Unitaid funded - POC  M&E  Impact  Feasibility  Outcome  - UNITAID (via OCP)
526,531,2015-05-07 ,2015-05-07 ,812365,60,60,ASAQ MDA effect on EVD transmission and severity,ASAQ MDA effect on EVD transmission and severity
527,532,2015-05-12 ,2015-05-12 ,823602,60,60,POC  M&E  Impact  Feasibility  Outcome  - Unitaid (via OCP),POC  M&E  Impact  Feasibility  Outcome  - Unitaid (via OCP)
528,533,2015-05-12 ,2015-05-12 ,823603,60,60,MDR-TB operational research UNITAID (via OCP),MDR-TB operational research UNITAID (via OCP)
529,534,2015-05-12 ,2015-05-12 ,823604,60,60,Task shifting in HIV programs  UNITAID (via OCP),Task shifting in HIV programs  UNITAID (via OCP)
530,535,2015-05-12 ,2015-05-12 ,823605,60,60,Development of research proposal on MDR-TB trial  UNITAID (via OCP),Development of research proposal on MDR-TB trial  UNITAID (via OCP)
531,536,2015-05-12 ,2015-05-12 ,823606,60,60,IIEHSS Study  UNITAID (via OCP),IIEHSS Study  UNITAID (via OCP)
532,537,2015-05-12 ,2015-05-12 ,823607,60,60,Effectiveness Same Day CD4 test / ART start  &  Analysis: Safe to stop CD4 count  UNITAID (via OCP),Effectiveness Same Day CD4 test / ART start  &  Analysis: Safe to stop CD4 count  UNITAID (via OCP)
533,538,2015-05-12 ,2015-05-12 ,823608,60,60,HIV/AIDS in Adolescents  Resistance and Adherence  UNITAID (via OCP),HIV/AIDS in Adolescents  Resistance and Adherence  UNITAID (via OCP)
534,539,2015-05-26 ,2015-05-26 ,811366,60,60,Mortalitysurvey and surveillance Maiduguri Nigeria 2015,Mortalitysurvey and surveillance Maiduguri Nigeria 2015
535,540,2015-05-26 ,2015-05-26 ,822609,60,60,Etude de portage du méningocoque C au Niger,Etude de portage du méningocoque C au Niger
536,541,2015-05-27 ,2015-05-27 ,812367,60,60,CHolera_Tanzania_Refugees_2015,CHolera_Tanzania_Refugees_2015
537,542,2015-06-09 ,2015-06-09 ,812368,60,60,Meningite  Niamey  Niger  OCG  2015,Meningite  Niamey  Niger  OCG  2015
538,543,2015-06-09 ,2015-06-09 ,820610,60,60,External services - ASTRO-CM,External services - ASTRO-CM
539,544,2015-06-09 ,2015-06-09 ,823611,60,60,External services - ASTRO-CM,External services - ASTRO-CM
540,545,2015-06-09 ,2015-06-09 ,823612,60,60,External services - Wisepill,External services - Wisepill
541,546,2015-06-09 ,2015-06-09 ,823613,60,60,External services - UPIM,External services - UPIM
542,547,2015-06-09 ,2015-06-09 ,823614,60,60,External service - Obstructed labor (UPIM neasted study),External service - Obstructed labor (UPIM neasted study)
543,548,2015-06-10 ,2015-06-10 ,800013,97,97,test,test
544,549,2015-06-10 ,2015-06-10 ,813369,60,60,Evaluating the Impact of Safe and Dignified Burials in the West Africa Ebola Virus Crisis,Evaluating the Impact of Safe and Dignified Burials in the West Africa Ebola Virus Crisis
545,550,2015-06-18 ,2015-06-18 ,844128,97,97,PSP_Kampala_2015_Francais_OCGOCP,PSP_Kampala_2015_Francais_OCGOCP
546,551,2015-06-23 ,2015-06-23 ,814370,97,97,Meningite_Niger_Niamey_OCG_B_Ba,Meningite_Niger_Niamey_OCG_B_Ba
547,552,2015-06-23 ,2015-06-23 ,821615,97,97,Randomised non-inferiority trial of two snake antivenoms,Randomised non-inferiority trial of two snake antivenoms
548,553,2015-06-23 ,2015-06-23 ,821616,97,97,Oedèmes bilatéraux  enfants hospitalisés en pédiatrie ou CRENI  OCP,Oedèmes bilatéraux  enfants hospitalisés en pédiatrie ou CRENI  OCP
549,554,2015-06-23 ,2015-06-23 ,814371,97,97,Base de données intersection  stratégies préventives  All OC  RCA,Base de données intersection  stratégies préventives  All OC  RCA
550,555,2015-06-23 ,2015-06-23 ,811372,97,97,Rougeole  RDC Katanga  2015  OCP,Rougeole  RDC Katanga  2015  OCP
551,556,2015-06-24 ,2015-06-24 ,821617,60,60,Omnigen TB  laboratory study,Omnigen TB  laboratory study
552,557,2015-06-29 ,2015-06-29 ,821618,60,60,Plan de formation Niger,Plan de formation Niger
553,558,2015-07-01 ,2015-07-01 ,820619,60,60,External services - MUST pediatric pneumonia study,External services - MUST pediatric pneumonia study
554,559,2015-07-01 ,2015-07-01 ,823620,60,60,External services - MUST pediatric pneumonia study,External services - MUST pediatric pneumonia study
555,560,2015-07-07 ,2015-07-07 ,821621,60,60,Evaluation du marqueur HNL  Koutiala  Mali,Evaluation du marqueur HNL  Koutiala  Mali
556,561,2015-07-07 ,2015-07-07 ,811373,60,60,Cohorte survivants ebola  OCP,Cohorte survivants ebola  OCP
557,562,2015-07-10 ,2015-07-10 ,812374,60,60,Mission explo santé environnement au Kirghizistan  OCG,Mission explo santé environnement au Kirghizistan  OCG
558,563,2015-07-10 ,2015-07-10 ,811375,60,60,HIV prevalence survey -Kasese,HIV prevalence survey -Kasese
559,564,2015-07-10 ,2015-07-10 ,822622,60,60,Support technique pour monitoring du programme CPS à Magaria,Support technique pour monitoring du programme CPS à Magaria
560,565,2015-07-10 ,2015-07-10 ,822623,60,60,Prévalence des marqueurs moléculaires de la résistance à la sulfadoxine-pyriméthamine et à l amodiaquine  Magaria,Prévalence des marqueurs moléculaires de la résistance à la sulfadoxine-pyriméthamine et à l amodiaquine  Magaria
561,566,2015-07-10 ,2015-07-10 ,814376,60,60,Epidemie rougeole 2015 Katanga Mise en commun des données en intersection MSF,Epidemie rougeole 2015 Katanga Mise en commun des données en intersection MSF
562,567,2015-07-10 ,2015-07-10 ,812377,60,60,Epidemie de Cholera - Juba - Sud Soudan - 2015,Epidemie de Cholera - Juba - Sud Soudan - 2015
563,568,2015-07-10 ,2015-07-10 ,811378,60,60,Surveillance paludisme Tchad post CPS ,Surveillance paludisme Tchad post CPS 
564,569,2015-07-23 ,2015-07-23 ,800014,60,60,test1,test1
565,570,2015-07-23 ,2015-07-23 ,813379,60,60,Coverage Survey  MDM,Coverage Survey  MDM
566,571,2015-08-12 ,2015-08-12 ,801015,60,60,Support Labo HD Madarounfa,Support Labo HD Madarounfa
567,572,2015-08-12 ,2015-08-12 ,821624,60,60,Support Labo HD Madarounfa,Support Labo HD Madarounfa
568,573,2015-08-24 ,2015-08-24 ,812380,60,60,Mission explo santé environnement au Kirghizistan,Mission explo santé environnement au Kirghizistan
569,574,2015-08-24 ,2015-08-24 ,811381,60,60,Investigation de cas d'intoxication néonatales à l'hopital de Monrovia,Investigation de cas d'intoxication néonatales à l'hopital de Monrovia
570,575,2015-08-25 ,2015-08-25 ,821625,60,60,HCV Cambodia,HCV Cambodia
571,576,2015-09-01 ,2015-09-01 ,812382,60,60,Rougeole  RDC  OCG  Katanga,Rougeole  RDC  OCG  Katanga
572,577,2015-09-02 ,2015-09-02 ,813383,60,60,OCV vaccine coverage  Malawi,OCV vaccine coverage  Malawi
573,578,2015-09-09 ,2015-09-09 ,823626,60,60,HCV Training,HCV Training
574,579,2015-09-15 ,2015-09-15 ,823627,60,60,External services - Health Fair study,External services - Health Fair study
575,580,2015-09-21 ,2015-09-21 ,823628,60,60,External services - Clean Air,External services - Clean Air
576,581,2015-09-28 ,2015-09-28 ,812384,60,60,Couverture vaccinal Bangasso 2015  OCB,Couverture vaccinal Bangasso 2015  OCB
577,582,2015-09-30 ,2015-09-30 ,823629,60,60,SMC Coverage Surveys for Access SMC  Niger,SMC Coverage Surveys for Access SMC  Niger
578,583,2015-10-02 ,2015-10-02 ,812385,60,60,VL_4country_support_consortium,VL_4country_support_consortium
579,584,2015-10-05 ,2015-10-05 ,823630,60,60,Viral Load: Association between NNRTI exposure  VL suppression and emergence of resistance in HIV-infected patients on rifampicin (CARINEMO) (UNITAID via OCB),Viral Load: Association between NNRTI exposure  VL suppression and emergence of resistance in HIV-infected patients on rifampicin (CARINEMO) (UNITAID via OCB)
580,585,2015-10-06 ,2015-10-06 ,811386,60,60,Enquete de couverture vaccinale multi antigene à Yida Sud Soudan,Enquete de couverture vaccinale multi antigene à Yida Sud Soudan
581,586,2015-10-06 ,2015-10-06 ,811387,60,60,surveillance LRTI - Yida  Adjumani  Gambella,surveillance LRTI - Yida  Adjumani  Gambella
582,587,2015-10-06 ,2015-10-06 ,814388,60,60,Enquete de mortalité rétrospective à Diffa  Niger,Enquete de mortalité rétrospective à Diffa  Niger
583,588,2015-10-12 ,2015-10-12 ,843129,60,60,Rep Epi Niger  ALIMA,Rep Epi Niger  ALIMA
584,589,2015-10-12 ,2015-10-12 ,843130,60,60,National Course on outbreak deteaction   investigation and control Iran WHO,National Course on outbreak deteaction   investigation and control Iran WHO
585,590,2015-10-12 ,2015-10-12 ,821631,60,60,Nablus 10 year review,Nablus 10 year review
586,591,2015-10-14 ,2015-10-14 ,811389,60,60,Calais Migrants,Calais Migrants
587,592,2015-11-10 ,2015-11-10 ,822632,60,60,MUAC <120mm as standalone criterion for SAM admission,MUAC <120mm as standalone criterion for SAM admission
588,593,2015-11-16 ,2015-11-16 ,823633,60,60,RIFASHORT_ international TB trial,RIFASHORT_ international TB trial
589,594,2015-11-16 ,2015-11-16 ,812390,60,60,enquete de mortalité baseline à Boga Ituri RDC,enquete de mortalité baseline à Boga Ituri RDC
590,595,2015-11-16 ,2015-11-16 ,822634,60,60,Cholera RDT evaluation,Cholera RDT evaluation
591,596,2015-11-17 ,2015-11-17 ,844131,60,60,Population en situation précaire  février 2016,Population en situation précaire  février 2016
592,597,2015-11-17 ,2015-11-17 ,844132,60,60,Réponse aux épidémies en anglais  mars 2016,Réponse aux épidémies en anglais  mars 2016
593,598,2015-11-18 ,2015-11-18 ,844133,60,60,PSP  décentralisé Dakar  FR  avril 2016  OCP-OCG,PSP  décentralisé Dakar  FR  avril 2016  OCP-OCG
594,599,2015-11-18 ,2015-11-18 ,844134,60,60,Populations Situation Précaire  septembre 2016,Populations Situation Précaire  septembre 2016
595,600,2015-11-18 ,2015-11-18 ,844135,60,60,PSP  décentralisé Kampala  Eng  oct-nov 2016  OCP-OCG,PSP  décentralisé Kampala  Eng  oct-nov 2016  OCP-OCG
596,601,2015-11-18 ,2015-11-18 ,844136,60,60,Réponse aux épidémies  en français  décembre 2016,Réponse aux épidémies  en français  décembre 2016
597,602,2015-11-23 ,2015-11-23 ,811391,60,60,Surgical Outcomes in Gaza,Surgical Outcomes in Gaza
598,603,2015-11-24 ,2015-11-24 ,811392,60,60,Malawi - Chiradzulu - FUCHIA databases - 2015-11,Malawi - Chiradzulu - FUCHIA databases - 2015-11
599,604,2015-11-24 ,2015-11-24 ,821635,60,60,Evaluation Ebola avec CRASH  OCP,Evaluation Ebola avec CRASH  OCP
600,605,2015-12-01 ,2015-12-01 ,821636,60,60,Jordan - Irbid - Follow up of children - 2015,Jordan - Irbid - Follow up of children - 2015
601,606,2015-12-08 ,2015-12-08 ,80CAM,60,60,Décentralisés Cameroun,Décentralisés Cameroun
602,607,2015-12-08 ,2015-12-08 ,80ESPA,60,60,Décentralisés Espagne,Décentralisés Espagne
603,608,2015-12-08 ,2015-12-08 ,80INFO,60,60,Informatique,Informatique
604,609,2015-12-09 ,2015-12-09 ,831001,60,60,Surgical Outcomes in Gaza,Surgical Outcomes in Gaza
605,610,2015-12-09 ,2015-12-09 ,831002,97,97,Oedèmes bilatéraux  enfants hospitalisés en pédiatrie ou CRENI  OCP,Oedèmes bilatéraux  enfants hospitalisés en pédiatrie ou CRENI  OCP
606,611,2015-12-09 ,2015-12-09 ,832003,60,60,VL_4country_support_consortium,VL_4country_support_consortium
607,612,2015-12-09 ,2015-12-09 ,834004,97,97,Base de données intersection  stratégies préventives  All OC  RCA,Base de données intersection  stratégies préventives  All OC  RCA
